var15,ind_var5,ind_var8_0,ind_var12_0,ind_var13_0,ind_var30,num_var30_0,num_var30,num_var42,saldo_var30,var36,TARGET
23,1,0,0,0,1,3,3,3,90.0,99,0
36,1,0,0,0,1,3,3,3,300.0,99,0
27,1,0,0,1,1,6,6,3,2565.21,2,0
28,1,0,0,0,1,3,3,3,3.0,99,0
48,0,1,0,0,0,3,0,0,0.0,99,0
57,1,0,0,0,1,3,3,3,8500.86,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
48,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,90.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,3001.5,3,0
36,0,1,0,0,1,3,3,3,14816.46,99,0
24,1,0,0,0,1,3,3,3,37.98,1,0
27,1,0,0,0,1,3,3,3,786.03,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
37,1,0,0,0,1,3,3,3,19.26,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
66,1,0,0,0,1,3,3,3,2700.0,1,0
31,1,0,0,0,1,3,3,3,227.64,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,209.7,1,0
23,1,0,0,0,1,3,3,3,240.0,1,0
29,1,0,1,0,1,6,3,3,11.85,1,0
23,1,0,0,0,1,3,3,3,15.3,3,0
63,1,0,0,0,1,3,3,3,5480.94,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,300.0,3,0
39,1,0,0,0,1,3,3,3,46254.0,1,0
35,1,0,0,0,1,3,3,3,12.06,1,0
24,1,0,0,0,1,3,3,3,93.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
43,1,0,0,0,1,3,3,3,120.0,2,0
26,1,0,0,0,1,3,3,3,3.0,3,0
28,0,0,1,0,1,6,3,3,1697.01,1,0
36,0,0,0,0,0,3,0,0,0.0,99,1
35,0,0,0,0,0,3,0,0,0.0,99,1
23,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,1.5,3,1
24,1,0,0,0,1,3,3,3,13.17,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,1,0,1,9,9,9,62.13,1,0
26,1,0,0,0,1,3,3,3,3.0,3,0
31,1,0,0,0,1,3,3,3,360.0,2,0
44,1,0,1,0,1,6,6,6,184698.09,1,0
27,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
45,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,105561.51,1,0
25,1,0,0,0,1,3,3,3,903.0,1,0
37,1,0,0,0,1,3,3,3,429.33,99,0
39,1,0,0,0,1,3,3,3,3.0,3,0
53,1,0,0,0,1,3,3,3,120.0,2,0
54,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,120.0,99,0
59,0,0,1,0,1,6,3,3,129771.39,3,0
24,1,0,0,0,1,3,3,3,90.0,3,0
36,1,0,0,0,1,3,3,3,865.59,1,0
41,1,0,0,0,1,3,3,3,3.0,3,0
22,1,0,0,0,1,3,3,3,90.0,3,0
27,0,1,0,0,1,3,3,3,980.97,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
50,1,0,0,0,1,3,3,3,20.55,3,0
30,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
29,1,0,0,1,1,9,6,3,9670.53,2,0
35,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,3.0,3,0
41,0,1,0,0,1,3,3,3,9.06,99,1
68,1,0,0,1,1,6,6,3,450030.0,2,0
42,0,1,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
49,1,0,0,0,1,3,3,3,3.0,3,0
30,0,0,0,0,0,3,0,0,0.0,99,1
51,1,0,0,0,1,3,3,3,1622.28,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,3.0,3,0
47,1,0,1,0,1,6,6,6,8266.68,1,0
29,1,0,0,0,1,3,3,3,3.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
26,1,0,0,0,1,3,3,3,3.51,3,1
39,1,0,0,0,1,3,3,3,60.0,3,0
51,0,0,1,0,1,6,3,3,93227.31,3,0
44,1,0,0,0,1,3,3,3,63.57,2,0
37,1,0,0,0,1,3,3,3,3.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
42,1,0,0,0,1,3,3,3,3344.28,1,0
29,1,0,0,0,1,3,3,3,1206.0,99,0
30,1,0,0,1,1,6,6,3,49800.0,2,0
65,1,0,0,0,1,3,3,3,3.0,3,0
40,1,0,0,0,1,3,3,3,30.0,3,1
42,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.36,1,0
35,0,1,0,0,1,3,3,3,647.16,1,0
26,1,0,0,0,1,3,3,3,3067.68,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
37,0,0,1,0,1,6,3,3,47885.13,1,0
26,0,0,0,0,0,3,0,0,0.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
50,1,0,0,0,1,3,3,3,3.0,99,1
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
68,0,0,1,0,1,6,3,3,144245.22,1,0
34,1,0,0,0,1,3,3,3,246.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
43,1,0,0,0,1,3,3,3,6.09,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
37,0,0,1,0,1,6,3,3,60059.13,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
51,1,0,0,0,1,3,3,3,110.55,3,0
23,0,0,0,0,0,3,0,0,0.0,2,0
48,1,0,0,1,1,6,6,3,180030.0,2,0
27,1,0,0,0,1,3,3,3,3.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
32,1,0,0,0,1,3,3,3,108.0,3,0
45,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
47,0,1,0,0,1,3,3,3,3627.27,1,0
71,0,0,1,0,1,6,3,3,30069.9,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,566.43,1,0
26,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,90.0,99,0
32,1,0,0,0,1,3,3,3,230.61,1,0
40,0,1,0,0,1,3,3,3,23592.9,2,0
25,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,1.35,2,0
46,1,0,0,0,1,3,3,3,13800.0,1,0
31,1,0,0,0,1,3,3,3,699.33,1,0
24,1,0,0,0,1,3,3,3,15.0,3,0
34,1,0,1,0,1,6,6,6,27340.26,1,0
25,1,0,0,0,1,3,3,3,90.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,37.68,99,0
46,1,0,0,0,1,3,3,3,608.37,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
49,0,0,0,1,1,6,3,0,18000.0,3,0
40,1,0,0,0,1,3,3,3,540.0,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
75,1,0,0,0,1,3,3,3,15.0,3,0
41,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,60.0,3,0
27,1,0,0,0,1,3,3,3,6.0,3,0
13,0,0,1,0,0,3,0,0,0.0,99,0
38,0,0,0,0,0,3,0,0,0.0,99,0
32,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,30.0,3,0
54,1,0,0,0,1,3,3,3,840.15,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
52,0,0,0,0,0,3,0,0,0.0,99,0
38,1,0,0,0,1,3,3,3,24.54,1,0
37,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,6804.06,1,0
41,1,0,0,0,1,3,3,3,237.0,1,0
43,1,0,1,1,1,12,6,3,300003.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,6.0,3,0
58,1,0,0,0,1,3,3,3,30.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,30.0,99,0
29,1,0,0,0,1,6,3,3,1995.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
55,0,0,0,0,0,0,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,30.0,99,0
30,0,0,0,0,0,3,0,0,0.0,99,1
23,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,1168.77,3,0
35,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,33.45,2,0
38,0,0,1,0,1,6,3,3,48000.0,1,0
26,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,2,0
26,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
22,1,0,0,0,1,3,3,3,90.0,0,0
78,1,0,0,0,1,3,3,3,16.11,2,1
35,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,15.0,3,0
47,1,0,1,0,1,6,6,6,39030.0,1,0
33,1,0,0,0,1,3,3,3,3.0,99,0
39,1,0,0,0,1,3,3,3,418.98,3,0
32,1,0,0,0,1,3,3,3,410.4,2,0
23,1,0,0,0,1,3,3,3,6.0,1,0
38,1,0,0,0,1,3,3,3,90.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,3109.77,99,1
23,1,0,0,0,1,3,3,3,90.0,99,0
47,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,12243.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
31,0,0,0,0,0,3,0,0,0.0,99,0
38,0,1,0,0,1,3,3,3,662.85,1,0
28,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,684.0,1,0
50,1,0,0,0,1,3,3,3,600.0,3,0
39,1,0,0,0,1,3,3,3,971.76,1,0
45,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,90.0,3,0
26,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
33,1,0,0,0,1,3,3,3,30.0,99,0
35,1,0,0,0,1,3,3,3,1436.97,2,0
31,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,4809.93,2,0
47,1,0,0,0,1,3,3,3,3.0,2,1
29,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,12325.56,1,0
36,1,0,0,1,1,9,6,3,150000.93,3,0
26,1,0,0,0,1,3,3,3,6.0,3,0
28,1,0,0,0,1,3,3,3,3.0,3,0
45,0,1,0,0,1,3,3,3,17135.28,99,0
74,0,0,1,0,1,6,3,3,760596.9,3,0
44,0,0,0,0,0,3,0,0,0.0,99,1
80,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,3.0,3,0
34,1,0,0,0,1,3,3,3,3.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,1.5,99,0
48,1,0,1,0,1,6,6,6,15089.1,1,1
23,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
54,1,0,0,0,1,3,3,3,3.0,99,1
22,1,0,0,0,1,3,3,3,90.0,0,0
26,0,0,0,0,0,3,0,0,0.0,99,0
48,1,0,1,0,1,6,3,3,15.0,3,0
50,0,0,0,0,0,3,0,0,0.0,99,0
77,1,0,0,1,1,9,9,3,450003.0,2,0
59,1,0,0,0,1,3,3,3,9.3,1,0
91,1,0,0,0,1,3,3,3,18030.0,1,0
37,1,0,0,0,1,3,3,3,1599.66,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
38,1,0,0,0,1,3,3,3,3.0,99,1
50,0,0,0,0,0,3,0,0,0.0,99,1
38,1,0,1,1,1,12,6,3,24298.65,1,0
29,1,0,0,0,1,3,3,3,90.0,3,0
25,1,0,0,0,1,3,3,3,90.0,99,0
54,0,0,1,1,1,9,3,0,339006.0,1,0
27,1,0,0,0,1,3,3,3,10.02,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,210.0,1,0
73,0,0,0,1,1,6,3,0,150012.0,2,0
44,1,0,0,0,1,3,3,3,2143.05,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
81,1,0,1,0,1,6,6,6,345908.49,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,99,0
48,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
51,1,0,0,0,1,3,3,3,60060.0,1,0
32,0,0,0,0,0,3,0,0,0.0,99,1
44,1,0,0,0,1,3,3,3,809.94,2,0
24,1,0,0,0,1,3,3,3,3.0,99,0
47,0,0,0,1,1,6,3,0,75708.75,2,0
30,1,0,0,0,1,3,3,3,3.0,3,0
36,0,0,0,0,0,3,0,0,0.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
40,1,0,1,0,1,6,6,6,47566.41,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,6.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
46,1,0,0,0,1,3,3,3,3.45,2,0
37,1,0,0,0,1,3,3,3,955.02,1,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,60.0,3,0
37,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,90.0,3,0
33,1,0,0,0,1,3,3,3,30.0,3,0
39,1,0,0,0,1,3,3,3,149.34,1,0
25,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,3.0,2,0
25,1,0,0,0,1,3,3,3,59.07,3,0
30,0,1,0,0,0,3,0,0,0.0,99,1
24,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,1.8,2,1
30,1,0,0,0,1,3,3,3,427.74,1,0
39,1,0,0,0,1,3,3,3,3.0,3,0
57,1,0,0,0,1,3,3,3,900.0,1,0
36,1,0,0,0,1,3,3,3,30.0,1,0
59,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,15.0,99,0
27,1,0,0,0,1,3,3,3,3.0,99,0
53,0,1,0,0,1,3,3,3,5924.67,1,0
42,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
53,1,0,0,0,1,3,3,3,171.24,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,2292.24,1,0
40,1,0,0,0,1,3,3,3,30.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,30.0,99,0
23,1,0,0,0,1,3,3,3,150.0,99,0
50,1,0,0,0,1,3,3,3,11.01,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,15.36,2,0
23,1,0,0,0,1,3,3,3,234.06,1,0
23,1,0,0,0,1,3,3,3,73.2,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
29,1,0,0,0,1,3,3,3,510.0,1,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,329.28,2,0
45,0,0,0,0,0,3,0,0,0.0,99,1
24,1,0,0,0,1,3,3,3,168.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
71,0,0,0,1,1,6,3,0,36015.0,2,0
25,1,0,0,0,1,3,3,3,3.0,99,0
38,0,1,0,0,1,3,3,3,1079.91,99,0
36,1,0,0,0,1,3,3,3,579.84,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
43,0,0,0,0,0,3,0,0,0.0,99,0
72,1,0,1,0,1,6,3,3,30.0,99,0
23,1,0,0,0,1,3,3,3,4937.01,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
48,1,0,0,0,1,3,3,3,1551.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,3.0,3,0
85,1,0,0,1,1,6,6,3,181500.0,3,0
35,1,0,0,0,1,3,3,3,450.0,1,0
23,1,0,0,0,1,3,3,3,29.1,2,0
23,1,0,0,0,1,3,3,3,150.0,99,0
63,0,0,0,1,1,3,3,0,24000.0,3,0
23,1,0,0,0,1,3,3,3,21.3,3,0
44,1,0,0,0,1,3,3,3,30.0,99,0
22,1,0,0,0,1,3,3,3,150.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
41,1,0,0,0,1,3,3,3,1367.64,1,0
27,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
42,1,0,0,1,1,6,6,3,150021.0,2,0
24,1,0,0,0,1,3,3,3,210.0,1,0
23,1,0,0,0,1,3,3,3,15.0,3,0
25,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,6.0,3,0
43,1,0,0,0,1,3,3,3,15.0,99,0
61,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,0,1,3,3,3,23544.96,1,0
31,1,0,0,0,1,3,3,3,627.33,1,0
35,1,0,0,0,1,3,3,3,4806.0,1,0
32,1,0,1,0,1,6,6,6,2427.75,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
67,0,0,0,0,0,3,0,0,0.0,99,0
52,1,0,0,0,1,3,3,3,30.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
40,1,0,0,0,1,3,3,3,1.92,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,686.85,1,0
36,1,0,0,0,1,3,3,3,3.0,1,0
48,1,0,0,0,1,3,3,3,40286.46,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
61,1,0,0,0,1,3,3,3,90.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,150.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
47,1,0,0,1,1,6,6,3,270030.0,2,0
29,0,0,0,0,0,3,0,0,0.0,99,0
30,0,1,0,0,1,3,3,3,16849.47,1,0
44,1,0,0,1,1,6,6,3,120003.6,2,0
34,1,0,0,0,1,3,3,3,181.59,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,2.28,1,0
23,1,0,0,0,1,3,3,3,658.5,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
30,0,0,0,0,0,3,0,0,0.0,99,0
40,0,0,0,0,0,0,0,0,0.0,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
41,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,105.0,1,0
50,0,0,0,0,0,3,0,0,0.0,99,0
51,0,0,0,0,0,3,0,0,0.0,99,1
26,1,0,0,0,1,3,3,3,3.3,3,0
72,1,0,0,0,1,3,3,3,30.0,3,0
51,0,0,0,1,1,3,3,0,195000.0,3,0
37,1,0,0,0,1,3,3,3,30.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,180.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,15.0,3,0
23,1,0,0,0,1,3,3,3,6.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
33,1,0,0,0,1,3,3,3,853.05,1,1
33,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,3.0,99,0
43,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
34,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,1360.14,1,0
37,1,0,1,0,1,6,6,6,240362.04,2,0
29,1,0,0,0,1,3,3,3,90.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,990.0,2,0
58,0,0,1,0,1,6,3,3,27036.03,2,0
57,1,0,0,0,1,3,3,3,20.28,2,0
36,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,900.0,99,0
23,1,0,0,0,1,3,3,3,210.0,1,0
28,1,0,0,0,1,3,3,3,1800.0,1,1
23,1,0,0,0,1,3,3,3,30.0,99,0
30,0,0,0,0,0,3,0,0,0.0,99,0
40,0,0,0,0,0,3,0,0,0.0,1,0
29,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,90.0,3,0
29,1,0,0,0,1,3,3,3,2400.0,99,0
51,1,0,0,0,1,3,3,3,91.11,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
56,0,0,0,0,0,3,0,0,0.0,99,1
53,1,0,0,0,1,3,3,3,846.0,2,0
34,0,0,1,0,1,6,3,3,114603.99,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,9.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,93.0,3,0
37,1,0,0,0,1,3,3,3,475.95,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
67,1,0,0,0,1,3,3,3,4297.68,1,0
42,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
50,1,0,0,0,1,3,3,3,60.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
38,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
15,0,0,1,0,1,3,3,3,33179.55,1,0
61,1,0,0,0,1,3,3,3,1091.07,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
50,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,150.0,99,0
32,1,0,0,0,1,3,3,3,555.0,1,0
23,1,0,0,0,1,3,3,3,6.6,2,0
37,1,0,0,0,1,3,3,3,510.63,99,0
23,0,0,0,0,0,3,0,0,0.0,2,0
31,1,0,0,0,1,3,3,3,3.0,3,0
44,0,0,0,0,0,3,0,0,0.0,99,0
42,1,0,0,0,1,3,3,3,3.0,2,0
27,1,0,0,0,1,3,3,3,4853.64,1,0
87,1,0,0,0,1,3,3,3,600.0,3,0
50,1,0,1,1,1,9,6,3,11104.35,2,0
42,0,0,0,1,1,6,3,0,18000.0,3,0
42,1,0,1,0,1,6,6,6,64839.54,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
22,1,0,0,0,1,3,3,3,90.0,0,0
27,1,0,0,0,1,3,3,3,3.0,99,0
25,0,0,0,0,0,3,0,0,0.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
72,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,60.0,3,0
27,1,0,0,0,1,3,3,3,389.4,2,0
31,1,0,0,0,1,3,3,3,15.0,3,0
25,1,0,0,0,1,3,3,3,30.0,3,0
22,1,0,0,0,1,3,3,3,120.0,3,0
42,0,0,1,0,1,6,3,3,18023.91,2,0
24,1,0,0,0,1,3,3,3,6.0,3,0
32,0,1,0,0,1,3,3,3,1816.89,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,517.47,2,0
52,0,0,0,0,0,3,0,0,0.0,99,0
49,1,0,0,0,1,3,3,3,270.0,1,0
35,1,0,0,0,1,3,3,3,1106.49,2,0
28,1,0,0,0,1,3,3,3,60.0,99,0
33,1,0,0,0,1,3,3,3,10.35,1,0
23,1,0,0,0,1,6,3,3,3.0,2,0
32,1,0,0,0,1,3,3,3,15030.0,1,0
50,1,0,0,0,1,3,3,3,150001.2,3,0
46,1,0,0,0,1,3,3,3,15.0,3,0
45,0,0,1,1,1,9,3,0,90000.0,1,0
30,1,0,0,0,1,3,3,3,3.0,3,0
69,0,0,1,0,1,6,3,3,92545.05,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
44,0,1,0,0,1,3,3,3,1864.26,1,1
26,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,121.92,1,0
44,0,0,0,0,0,3,0,0,0.0,99,1
